filename,artist,global_cosine_sim,global_anomaly_score
Realism/john-singer-sargent_mrs-charles-huntington-1898.jpg,john singer sargent,0.58462787,0.41537213
Realism/vincent-van-gogh_sketches-of-a-hen-and-a-cock-1890.jpg,vincent van gogh,0.47626936,0.52373064
Realism/ivan-shishkin_the-boy-in-the-field.jpg,ivan shishkin,0.5747869,0.4252131
Realism/nikolay-bogdanov-belsky_spring-portrait-of-lady-i-baumane.jpg,nikolay bogdanov belsky,0.46471295,0.535287
Realism/ilya-repin_the-model.jpg,ilya repin,0.55468255,0.44531745
Realism/ilya-mashkov_still-life-fruits-1939.jpg,ilya mashkov,0.45498484,0.54501516
Realism/ivan-kramskoy_portrait-of-yuri-stepanovich-nechaev-maltsev-1885.jpg,ivan kramskoy,0.40058982,0.5994102
Realism/vincent-van-gogh_orphan-man-standing-1882.jpg,vincent van gogh,0.5796742,0.42032582
Realism/vincent-van-gogh_peasant-woman-gleaning-1885-1.jpg,vincent van gogh,0.5911472,0.40885282
Realism/ivan-shishkin_at-the-top-of-the-ai-petri-1879.jpg,ivan shishkin,0.45481855,0.54518145
Realism/vasily-polenov_erechtheion-the-portico-of-caryatids-1882-1.jpg,vasily polenov,0.38093826,0.6190617
Realism/ivan-shishkin_forest-landscape-1874.jpg,ivan shishkin,0.26205367,0.73794633
Realism/julius-leblanc-stewart_at-home-1897(1).jpg,julius leblanc stewart,0.59445065,0.40554935
Realism/william-merritt-chase_the-apprentice-aka-boy-smoking.jpg,william merritt chase,0.6378166,0.3621834
Realism/constant-troyon_cows-in-a-landscape.jpg,constant troyon,0.5150818,0.48491818
Realism/martiros-saryan_cliff-in-the-slope-of-aragats-1958.jpg,martiros saryan,0.5690203,0.43097973
Realism/vincent-van-gogh_seated-man-with-a-beard-1886.jpg,vincent van gogh,0.6176871,0.3823129
Realism/vasily-tropinin_ustim-karmaluk.jpg,vasily tropinin,0.5514966,0.44850338
Realism/camille-corot_the-artist-s-studio.jpg,camille corot,0.5658775,0.4341225
Realism/peder-severin-kroyer_hip-hip-hurrah-1888.jpg,peder severin kroyer,0.4918151,0.5081849
Realism/isaac-levitan_coleus-1894.jpg,isaac levitan,0.36414826,0.63585174
Realism/pavel-fedotov_portrait-of-ye-p-zhdanovich-1847.jpg,pavel fedotov,0.6083504,0.3916496
Realism/ivan-shishkin_forest-landscape-with-herons-1870.jpg,ivan shishkin,0.4120048,0.5879952
Realism/anders-zorn_motherhood.jpg,anders zorn,0.5209079,0.47909212
Realism/vincent-van-gogh_scheveningen-woman-with-wheeelbarrow-1883.jpg,vincent van gogh,0.70305645,0.29694355
Realism/ivan-shishkin_edge-of-the-forest-1866.jpg,ivan shishkin,0.49095976,0.50904024
Realism/aleksey-savrasov_tomb-of-the-volga-1871.jpg,aleksey savrasov,0.5583713,0.4416287
Realism/ivan-kramskoy_portrait-of-a-woman-1.jpg,ivan kramskoy,0.54149044,0.45850956
Realism/william-merritt-chase_still-life-with-pepper-and-carrot.jpg,william merritt chase,0.27905098,0.72094905
Realism/robert-brackman_r-verie-1957.jpg,robert brackman,0.49275017,0.50724983
Realism/vasily-vereshchagin_turkestan-officer-when-there-will-no-campaign-1873.jpg,vasily vereshchagin,0.6548572,0.34514278
Realism/william-merritt-chase_portrait-of-james-whitcomb-riley.jpg,william merritt chase,0.6086707,0.3913293
Realism/nicholas-roerich_hunting-the-bears.jpg,nicholas roerich,0.4448203,0.5551797
Realism/m.c.-escher_not_detected_204717.jpg,m.c. escher,0.46779457,0.53220546
Realism/john-singer-sargent_the-archbishop-of-canterbury-randall-thomas-davidson-1910.jpg,john singer sargent,0.4366466,0.5633534
Realism/vasily-perov_last-journey-1865.jpg,vasily perov,0.5132046,0.48679543
Realism/mary-cassatt_the-sailor-boy-gardener-cassatt-1892.jpg,mary cassatt,0.57438415,0.42561585
Realism/ivan-vladimirov_three-horses-1919.jpg,ivan vladimirov,0.5521891,0.4478109
Realism/giovanni-boldini_portrait-of-gladys-deacon-1908.jpg,giovanni boldini,0.5272219,0.47277808
Realism/vasily-vereshchagin_eaters-of-opium-1868.jpg,vasily vereshchagin,0.7046273,0.29537272
Realism/mary-cassatt_the-flirtation-a-balcony-in-seville-1872.jpg,mary cassatt,0.6194905,0.3805095
Realism/vasily-polenov_at-the-foot-of-the-mountain.jpg,vasily polenov,0.43798828,0.5620117
Realism/vincent-van-gogh_a-digger-1881(1).jpg,vincent van gogh,0.68164456,0.31835544
Realism/yiannis-moralis_nude-standing.jpg,yiannis moralis,0.4964888,0.5035112
Realism/martiros-saryan_lilac-1940.jpg,martiros saryan,0.49534854,0.5046514
Realism/constantin-artachino_almond-bargainer.jpg,constantin artachino,0.5959414,0.40405858
Realism/mikhail-nesterov_portrait-of-ivan-pavlov-1930.jpg,mikhail nesterov,0.5134912,0.4865088
Realism/james-tissot_remembrance-ball-on-board-1.jpg,james tissot,0.57035893,0.42964107
Realism/vasily-vereshchagin_soldiers-in-the-snow-1878.jpg,vasily vereshchagin,0.60461503,0.39538497
Realism/john-singer-sargent_mrs-william-russell-cooke-1895.jpg,john singer sargent,0.49198145,0.50801855
Realism/edouard-manet_the-dead-christ-with-angels-1864.jpg,edouard manet,0.59162396,0.40837604
Realism/ilya-repin_chopper-litvin-zdravnevo-1897.jpg,ilya repin,0.6038016,0.3961984
Realism/isaac-levitan_landscape-with-moon.jpg,isaac levitan,0.60011894,0.39988106
Realism/nikolai-ge_conscience-judas.jpg,nikolai ge,0.42724675,0.57275325
Realism/andrei-ryabushkin_sagittarius.jpg,andrei ryabushkin,0.518683,0.48131698
Realism/mikhail-nesterov_portrait-of-otto-shmidt-1937.jpg,mikhail nesterov,0.590112,0.40988803
Realism/ilya-repin_head-of-a-man.jpg,ilya repin,0.62885594,0.37114406
Realism/vasily-polenov_portrait-n-v-yakunchikova-1879.jpg,vasily polenov,0.63985145,0.36014855
Realism/henri-fantin-latour_chrysanthemums-1879.jpg,henri fantin latour,0.43627283,0.56372714
Realism/winslow-homer_prisoners-from-the-front-1866.jpg,winslow homer,0.6532987,0.34670132
Realism/ivan-shishkin_fir-forest-1891.jpg,ivan shishkin,0.28047684,0.7195232
Realism/aleksey-savrasov_spring-landscape-1890.jpg,aleksey savrasov,0.4990191,0.5009809
Realism/vasily-surikov_female-portrait-1885.jpg,vasily surikov,0.65314955,0.34685045
Realism/vincent-van-gogh_idol-3.jpg,vincent van gogh,0.60200334,0.39799666
Realism/ilya-repin_portrait-of-the-chello-player-alexander-verzhbilovich-1895.jpg,ilya repin,0.6128808,0.38711917
Realism/john-collier_sir-george-biddell-airy-1801-1892-1883.jpg,john collier,0.5960326,0.40396738
Realism/valentin-serov_trishka-s-coat.jpg,valentin serov,0.48913646,0.51086354
Realism/vincent-van-gogh_orphan-man-in-sunday-clothes-with-eye-bandage-1882.jpg,vincent van gogh,0.57556826,0.42443174
Realism/vasily-polenov_the-temple-of-isis-on-philae-island-1882.jpg,vasily polenov,0.39751112,0.6024889
Realism/vasily-polenov_montenegrin-1876.jpg,vasily polenov,0.645566,0.354434
Realism/james-mcneill-whistler_the-unsafe-tenement.jpg,james mcneill whistler,0.5337843,0.46621573
Realism/vincent-van-gogh_lower-part-of-the-windmill-de-laakmolen-1882.jpg,vincent van gogh,0.4316667,0.56833327
Realism/isaac-levitan_small-hut-in-a-meadow.jpg,isaac levitan,0.6298281,0.3701719
Realism/vincent-van-gogh_sien-s-mother-s-house-seen-from-the-backyard-1882.jpg,vincent van gogh,0.6149194,0.38508058
Realism/ivan-shishkin_wind-fallen-trees-1880.jpg,ivan shishkin,0.3527242,0.6472758
Realism/pyotr-konchalovsky_two-standing-models-1934.jpg,pyotr konchalovsky,0.59846365,0.40153635
Realism/mikhail-nesterov_snowballs-1879.jpg,mikhail nesterov,0.6243763,0.3756237
Realism/jean-francois-millet_the-infant-the-sick-child-1858.jpg,jean francois millet,0.6097559,0.39024413
Realism/vincent-van-gogh_lane-with-poplars.jpg,vincent van gogh,0.45766085,0.54233915
Realism/ilya-repin_on-the-terrace-1908.jpg,ilya repin,0.61539036,0.38460964
Realism/nikolai-ge_self-portrait.jpg,nikolai ge,0.26425484,0.7357452
Realism/mikhail-vrubel_salieri-pours-poison-into-a-mozart-s-glass-1884.jpg,mikhail vrubel,0.6760529,0.32394707
Realism/vincent-van-gogh_man-winding-yarn-1884.jpg,vincent van gogh,0.63677955,0.36322045
Realism/vincent-van-gogh_sketches-of-heads-1884.jpg,vincent van gogh,0.58880687,0.41119313
Realism/jean-francois-millet_shepherdess-with-the-distaff-in-auvergne.jpg,jean francois millet,0.6273858,0.3726142
Realism/konstantinos-volanakis_the-burning-of-a-turkish-frigate-1.jpg,konstantinos volanakis,0.5211552,0.47884482
Realism/vasily-vereshchagin_indian-motif-1875.jpg,vasily vereshchagin,0.47425616,0.52574384
Realism/viktor-vasnetsov_portrait-of-mikhail-nesterov-1926-1.jpg,viktor vasnetsov,0.62817633,0.37182367
Realism/nikolai-ge_marble-quarry-at-carrara.jpg,nikolai ge,0.47723,0.52277
Realism/gustave-courbet_sleeping-nude.jpg,gustave courbet,0.5933375,0.40666252
Realism/konstantinos-volanakis_mending-the-nets(1).jpg,konstantinos volanakis,0.49803036,0.50196964
Realism/winslow-homer_after-the-hunt.jpg,winslow homer,0.678024,0.321976
Realism/william-merritt-chase_a-study-in-curves.jpg,william merritt chase,0.41808438,0.5819156
Realism/charles-francois-daubigny_french-river-scene-1871.jpg,charles francois daubigny,0.5535021,0.44649792
Realism/vasily-surikov_venice-saint-mark-s-basilica-1900.jpg,vasily surikov,0.5081774,0.4918226
Realism/vincent-van-gogh_woman-at-the-window-knitting-1882.jpg,vincent van gogh,0.5795497,0.42045033
Realism/arkhip-kuindzhi_night-1.jpg,arkhip kuindzhi,0.40071812,0.5992819
Realism/ivan-shishkin_before-sunset.jpg,ivan shishkin,0.59182024,0.40817976
Realism/konstantin-makovsky_genre-scene-1.jpg,konstantin makovsky,0.6211356,0.3788644
Realism/thomas-eakins_grouse.jpg,thomas eakins,0.28584683,0.7141532
Realism/camille-corot_alexina-ledoux.jpg,camille corot,0.5857553,0.4142447
Realism/vasily-polenov_the-ghosts-of-hellas.jpg,vasily polenov,0.59378695,0.40621305
Realism/boris-kustodiev_ride-1915.jpg,boris kustodiev,0.6658376,0.3341624
Realism/ilya-repin_two-ukrainian-peasants-1880.jpg,ilya repin,0.52786946,0.47213054
Realism/ilya-repin_portrait-of-the-artist-viktor-vasnetsov-1882.jpg,ilya repin,0.48664534,0.51335466
Realism/vasily-polenov_manor-of-v-d-polenov-1910.jpg,vasily polenov,0.5182356,0.48176438
Realism/ivan-shishkin_cliff-1878.jpg,ivan shishkin,0.5972758,0.4027242
Realism/james-tissot_caricature-of-william-bathurst-5th-earl-bathurst.jpg,james tissot,0.57738376,0.42261624
Realism/henri-fantin-latour_roses-1881.jpg,henri fantin latour,0.4255482,0.5744518
Realism/isaac-levitan_about-nightfall-grove.jpg,isaac levitan,0.38646176,0.61353827
Realism/john-singer-sargent_portrait-of-carolus-duran-1879.jpg,john singer sargent,0.58365357,0.41634643
Realism/arkhip-kuindzhi_ploughing-on-oxen.jpg,arkhip kuindzhi,0.5415789,0.4584211
Realism/winslow-homer_nach-dem-tornado.jpg,winslow homer,0.62017894,0.37982106
Realism/giovanni-boldini_still-life-with-rose.jpg,giovanni boldini,0.3416404,0.6583596
Realism/ivan-kramskoy_portrait-of-princess-catherine-alekseevny-vasilchikova-1867.jpg,ivan kramskoy,0.4054638,0.5945362
Realism/martiros-saryan_cover-of-armenian-folk-tales.jpg,martiros saryan,0.31585866,0.68414134
Realism/vasily-perov_paris-sharmanschitsa-sketch-1863.jpg,vasily perov,0.70938194,0.29061806
Realism/vincent-van-gogh_peasant-burning-weeds-1883.jpg,vincent van gogh,0.6182741,0.3817259
Realism/ilya-repin_christ-1884.jpg,ilya repin,0.6013173,0.3986827
Realism/boris-kustodiev_portrait-of-a-woman-portrait-of-the-lord-laputin-s-bride-1922.jpg,boris kustodiev,0.47043702,0.52956295
Realism/konstantin-makovsky_children-in-a-field.jpg,konstantin makovsky,0.5958397,0.40416032
Realism/john-everett-millais_view-near-hampstead.jpg,john everett millais,0.52910113,0.47089887
Realism/johan-hendrik-weissenbruch_forest-view-near-barbizon-1900.jpg,johan hendrik weissenbruch,0.4366172,0.5633828
Realism/thomas-eakins_maud-cook-1895.jpg,thomas eakins,0.4688089,0.5311911
Realism/aleksey-savrasov_early-spring.jpg,aleksey savrasov,0.6288109,0.37118912
Realism/camille-corot_the-little-nest-harriers.jpg,camille corot,0.53749365,0.46250635
Realism/ilya-repin_portrait-of-poet-grand-prince-konstantin-konstantinovich-romanov-1891.jpg,ilya repin,0.5017918,0.49820822
Realism/klavdy-lebedev_sostrunka-b-r-im-wald-bers-m-google-sprachtools-1907.jpg,klavdy lebedev,0.47924852,0.5207515
Realism/ivan-shishkin_hovel-1861.jpg,ivan shishkin,0.5561589,0.4438411
Realism/james-mcneill-whistler_blue-and-silver-the-blue-wave-biarritz.jpg,james mcneill whistler,0.5579082,0.44209182
Realism/boris-kustodiev_portrait-of-v-zamirailo-1922-1.jpg,boris kustodiev,0.35614124,0.6438588
Realism/george-catlin_sioux-war-council.jpg,george catlin,0.5944479,0.4055521
Realism/vincent-van-gogh_barn-with-moss-covered-roof-1881(1).jpg,vincent van gogh,0.63016057,0.36983943
Realism/giovanni-boldini_in-the-studio.jpg,giovanni boldini,0.6617142,0.3382858
Realism/aleksey-savrasov_winter-1873.jpg,aleksey savrasov,0.5502523,0.44974768
Realism/salvador-dali_geodesic-portrait-of-gala.jpg,salvador dali,0.47606698,0.52393305
Realism/anders-zorn_bed-on-the-loft.jpg,anders zorn,0.46128887,0.53871113
Realism/anders-zorn_cabin-1917.jpg,anders zorn,0.5792333,0.4207667
Realism/pyotr-konchalovsky_carcase-of-calf-1946.jpg,pyotr konchalovsky,0.35354012,0.6464599
Realism/vincent-van-gogh_the-schenkweg-1882.jpg,vincent van gogh,0.46910608,0.5308939
Realism/gustave-courbet_landscape-bald-rock-in-the-valley-of-ornans-1864.jpg,gustave courbet,0.5067328,0.49326718
Realism/camille-corot_two-figures-working-in-the-fields.jpg,camille corot,0.5899129,0.4100871
Realism/ivan-shishkin_pine-forest.jpg,ivan shishkin,0.28688735,0.71311265
Realism/pyotr-konchalovsky_still-life-two-rabbits-1931.jpg,pyotr konchalovsky,0.63448477,0.36551523
Realism/theodore-rousseau_not_detected_198939.jpg,theodore rousseau,0.58132404,0.41867596
Realism/vasily-polenov_saviour-jacob-monastery-in-rostov-1860.jpg,vasily polenov,0.52008164,0.47991836
Impressionism/octav-bancila_portret.jpg,octav bancila,0.62144566,0.37855434
Realism/ilya-repin_birch-trees-sunny-day.jpg,ilya repin,0.40925735,0.59074265
Realism/camille-corot_saint-nicholas-les-arras-willows-on-the-banks-of-the-scarpe-1872.jpg,camille corot,0.5486056,0.45139438
Realism/ivan-vladimirov_in-the-queue-for-bread-first-world-war.jpg,ivan vladimirov,0.65785366,0.34214634
Realism/alexey-bogolyubov_battle-of-sinop.jpg,alexey bogolyubov,0.7019771,0.29802293
Realism/david-burliuk_great-peconick-bay-l-i-n-y.jpg,david burliuk,0.46588334,0.5341166
Realism/ilya-repin_sketches-of-leo-tolstoy-1891.jpg,ilya repin,0.44710624,0.55289376
Realism/maxime-lalanne_ruins-of-the-gallien-palace.jpg,maxime lalanne,0.5766399,0.4233601
Realism/vasily-perov_wayfarer-1873.jpg,vasily perov,0.69065994,0.30934006
Realism/gustave-courbet_still-life-of-flowers-1863.jpg,gustave courbet,0.49557012,0.5044299
Realism/winslow-homer_sunset-fires.jpg,winslow homer,0.60604036,0.39395964
Realism/john-singer-sargent_mrs-robertson-1880.jpg,john singer sargent,0.66092926,0.33907074
Realism/pyotr-konchalovsky_a-girl-with-a-bird-1954.jpg,pyotr konchalovsky,0.73559105,0.26440895
Realism/henri-fantin-latour_roses-in-a-vase-1888.jpg,henri fantin latour,0.46983242,0.5301676
Realism/alexey-bogolyubov_alley-in-the-park-liechtenstein-1889.jpg,alexey bogolyubov,0.50948954,0.49051046
Realism/isaac-levitan_seashore-with-sea-view.jpg,isaac levitan,0.67792916,0.32207084
Realism/pierre-auguste-renoir_the-fairies-pond-1866.jpg,pierre auguste renoir,0.51317155,0.48682845
Realism/ivan-shishkin_on-a-stream-1895.jpg,ivan shishkin,0.4061594,0.5938406
Realism/james-tissot_emigrants.jpg,james tissot,0.43891728,0.5610827
Realism/aleksey-savrasov_to-matins-1890.jpg,aleksey savrasov,0.68028367,0.31971633
Realism/johan-hendrik-weissenbruch_fisherman-in-polder-landscape.jpg,johan hendrik weissenbruch,0.62212896,0.37787104
Realism/ilya-repin_reading-portrait-of-natalia-b-nordman-1901.jpg,ilya repin,0.6218798,0.37812018
Realism/nicholas-roerich_priest-from-gryzovo-1893.jpg,nicholas roerich,0.6151706,0.3848294
Realism/pyotr-konchalovsky_willows-1947.jpg,pyotr konchalovsky,0.49202746,0.50797254
Realism/homer-watson_horse-and-cart-with-cottage-under-stormy-sky.jpg,homer watson,0.55934405,0.44065595
Realism/anders-zorn_out-1888.jpg,anders zorn,0.4804368,0.5195632
Realism/ivan-shishkin_wind-fallen-trees-1890.jpg,ivan shishkin,0.6128656,0.38713437
Realism/camille-corot_the-raging-one.jpg,camille corot,0.47796082,0.5220392
Realism/ivan-kramskoy_portrait-of-the-poet-yakov-polonsky-1875.jpg,ivan kramskoy,0.5277783,0.47222167
Realism/henri-fantin-latour_self-portrait-1861.jpg,henri fantin latour,0.54396343,0.45603657
Realism/vincent-van-gogh_basket-of-potatoes-1885-1(1).jpg,vincent van gogh,0.4183547,0.5816453
Impressionism/frederic-remington_self-portrait-on-a-horse-1890.jpg,frederic remington,0.5942943,0.4057057
Realism/eugene-boudin_a-horse-drinking.jpg,eugene boudin,0.5438737,0.45612627
Realism/ferdinand-hodler_the-angry-one.jpg,ferdinand hodler,0.66954064,0.33045936
Realism/nicholas-roerich_mikhail-ivanovich-1893.jpg,nicholas roerich,0.5216677,0.47833228
Realism/john-everett-millais_my-second-sermon-1864.jpg,john everett millais,0.68285006,0.31714994
Realism/pyotr-konchalovsky_apples-against-the-blue-sky-1930.jpg,pyotr konchalovsky,0.37287164,0.62712836
Realism/nicholas-roerich_izvara-1897.jpg,nicholas roerich,0.5038101,0.4961899
Realism/homer-watson_horse-and-rider-in-a-landscape-1887.jpg,homer watson,0.58010864,0.41989136
Realism/grigoriy-myasoyedov_enbarkement-in-yalta-1890.jpg,grigoriy myasoyedov,0.31723556,0.6827644
Realism/martiros-saryan_may-flowers-1947.jpg,martiros saryan,0.36412454,0.63587546
Realism/constantin-stahi_still-life-with-fruit-1902.jpg,constantin stahi,0.4966537,0.5033463
Realism/ferdinand-hodler_autumn-evening-1892.jpg,ferdinand hodler,0.43016702,0.569833
Realism/ivan-kramskoy_portrait-of-feodor-petrushevsky-1882.jpg,ivan kramskoy,0.5349935,0.46500647
Realism/boris-kustodiev_portrait-of-i-b-kustodieva-1906.jpg,boris kustodiev,0.56955284,0.43044716
Realism/salvador-dali_the-chemist-of-ampurden-in-search-of-absolutely-nothing-1936-oil-on-panel-1936.jpg,salvador dali,0.5107225,0.48927748
Realism/john-singer-sargent_captain-john-spicer.jpg,john singer sargent,0.56376916,0.43623084
Realism/vasily-surikov_cossack-dmitry-sokol-1893.jpg,vasily surikov,0.52053404,0.47946596
Realism/eugene-boudin_fine-weather-on-the-estuary.jpg,eugene boudin,0.43237153,0.5676285
Realism/thomas-eakins_studies-for-william-rush-1876.jpg,thomas eakins,0.5925366,0.40746337
Realism/camille-corot_watercourse-leading-to-the-square-tower-1870.jpg,camille corot,0.6149162,0.3850838
Realism/vincent-van-gogh_autumn-landscape-with-four-trees-1885(1).jpg,vincent van gogh,0.57362485,0.42637515
Realism/camille-pissarro_laundress-on-the-banks-of-the-river.jpg,camille pissarro,0.6430124,0.3569876
Realism/octav-bancila_copiii-pictorului-1914.jpg,octav bancila,0.5994104,0.4005896
Realism/alexey-venetsianov_haymaking-1.jpg,alexey venetsianov,0.7478514,0.25214863
Realism/ilya-repin_self-portrait.jpg,ilya repin,0.5629004,0.43709958
Realism/paul-mathiopoulos_male-nude-1897.jpg,paul mathiopoulos,0.4663087,0.5336913
Realism/vasily-sadovnikov_school-for-peasants-children-in-verkiai-1848.jpg,vasily sadovnikov,0.58140093,0.41859907
Realism/fyodor-bronnikov_the-garden-arbor-1880.jpg,fyodor bronnikov,0.5908892,0.40911078
Realism/ivan-shishkin_kama-near-yelabuga-1895.jpg,ivan shishkin,0.5941942,0.40580583
Realism/vasily-surikov_moscow-yard-1880.jpg,vasily surikov,0.600378,0.39962202
Realism/yiannis-moralis_still-life-1939.jpg,yiannis moralis,0.3106107,0.6893893
Realism/fyodor-vasilyev_barns.jpg,fyodor vasilyev,0.6328555,0.36714453
Realism/aleksey-savrasov_do-icons.jpg,aleksey savrasov,0.46850398,0.53149605
Realism/thomas-eakins_portrait-of-elizabeth-r-coffin.jpg,thomas eakins,0.44073296,0.55926704
Realism/john-singer-sargent_moorish-courtyard-1913.jpg,john singer sargent,0.4491672,0.5508328
Realism/vincent-van-gogh_sowers-1882.jpg,vincent van gogh,0.6219666,0.3780334
Realism/vincent-van-gogh_still-life-with-two-sacks-and-a-bottle-1884.jpg,vincent van gogh,0.6364428,0.36355722
Realism/winslow-homer_perils-of-the-sea.jpg,winslow homer,0.74113834,0.25886166
Realism/pyotr-konchalovsky_birch-trees-by-the-fence-1938.jpg,pyotr konchalovsky,0.47447616,0.52552384
Realism/anders-zorn_nymph-and-faun-1895.jpg,anders zorn,0.3436642,0.65633583
Realism/pyotr-konchalovsky_self-portrait-sharpening-a-razor-1931.jpg,pyotr konchalovsky,0.566626,0.433374
Realism/vincent-van-gogh_bowl-with-peonies-and-roses-1886(1).jpg,vincent van gogh,0.5392326,0.4607674
Realism/theodore-rousseau_alley-chestnut-from-the-castle-shoes.jpg,theodore rousseau,0.42710513,0.5728949
Realism/camille-corot_at-civita-castellana-wooded-rocks.jpg,camille corot,0.5200666,0.47993338
Realism/ivan-shishkin_last-rays-1865.jpg,ivan shishkin,0.46746814,0.53253186
Realism/vincent-van-gogh_head-of-a-peasant-woman-with-white-cap-1885-6.jpg,vincent van gogh,0.5149903,0.48500967
Realism/thomas-eakins_ships-and-sailboats-on-the-delaware-1874.jpg,thomas eakins,0.57599306,0.42400694
Realism/camille-corot_roman-countryside.jpg,camille corot,0.6730003,0.32699972
Realism/camille-corot_roses-in-a-glass-1874.jpg,camille corot,0.48078364,0.51921636
Realism/vincent-van-gogh_sower-1881-1.jpg,vincent van gogh,0.6177697,0.38223028
Realism/aleksey-savrasov_volga-1870-1.jpg,aleksey savrasov,0.5203947,0.47960532
Realism/camille-corot_fountainebleau-with-georges-d-apremont.jpg,camille corot,0.54684955,0.45315045
Realism/vasily-polenov_s-i-mamontov-p-a-spiro-at-the-piano-1882.jpg,vasily polenov,0.7268828,0.27311718
Realism/james-tissot_type-of-jew-1889-4.jpg,james tissot,0.59219456,0.40780544
Realism/vladimir-makovsky_old-man-with-a-pipe-1881.jpg,vladimir makovsky,0.61432153,0.38567847
Realism/james-tissot_the-hammock.jpg,james tissot,0.5609431,0.43905687
Realism/william-adolphe-bouguereau_the-younger-brother-1900.jpg,william adolphe bouguereau,0.50429404,0.49570596
Realism/constantin-stahi_still-life-1916.jpg,constantin stahi,0.32039762,0.6796024
Realism/isaac-levitan_autumn-1896-1.jpg,isaac levitan,0.48705262,0.5129474
Realism/pyotr-konchalovsky_still-life-lilacs-pyotr-konchalovsky-1933.jpg,pyotr konchalovsky,0.45017236,0.54982764
Realism/ilya-repin_italian-models-1870.jpg,ilya repin,0.5711009,0.4288991
Realism/homer-watson_the-flood-gate-1901.jpg,homer watson,0.69755876,0.30244124
Realism/theodore-rousseau_landscape-7.jpg,theodore rousseau,0.5764621,0.4235379
Realism/vasily-surikov_portrait-of-princess-p-i-shcherbatova-1910.jpg,vasily surikov,0.48034415,0.5196558
Realism/vincent-van-gogh_plaster-torso-of-a-woman-1886.jpg,vincent van gogh,0.52097034,0.47902966
Realism/henri-fantin-latour_queens-daisies-1872.jpg,henri fantin latour,0.33898768,0.6610123
Realism/gustave-courbet_bouquet-of-flowers.jpg,gustave courbet,0.33631366,0.66368634
Realism/isaac-levitan_felling-1898.jpg,isaac levitan,0.5385416,0.46145838
Impressionism/james-mcneill-whistler_green-and-violet-portrait-of-mrs-walter-sickert-1886.jpg,james mcneill whistler,0.6328497,0.3671503
Realism/konstantin-bogaevsky_landscape-1928.jpg,konstantin bogaevsky,0.6239074,0.3760926
Realism/george-catlin_see-non-ty-a-an-iowa-medicine-man-1845.jpg,george catlin,0.53345925,0.46654075
Realism/winslow-homer_the-carnival.jpg,winslow homer,0.6766307,0.32336932
Realism/john-singer-sargent_henry-g-marquand.jpg,john singer sargent,0.5786314,0.4213686
Realism/theodore-rousseau_road-in-the-forest-of-fontainebleau.jpg,theodore rousseau,0.63304627,0.36695373
Realism/isaac-levitan_seashore-in-crimea-1886.jpg,isaac levitan,0.5379096,0.46209037
Realism/pyotr-konchalovsky_the-moon-through-the-trees-1923.jpg,pyotr konchalovsky,0.3346551,0.6653449
Realism/ilya-repin_portrait-of-the-actor-pavel-samoylov-1915.jpg,ilya repin,0.6428583,0.35714167
Realism/camille-corot_windmill-on-the-cote-de-picardie-near-versailles.jpg,camille corot,0.58158183,0.41841817
Realism/vincent-van-gogh_peasant-woman-at-the-washtub-1885.jpg,vincent van gogh,0.55515337,0.44484663
Realism/mihaly-munkacsy_churning-woman-1873.jpg,mihaly munkacsy,0.5662683,0.43373168
Realism/vincent-van-gogh_old-street-the-paddemoes-1882.jpg,vincent van gogh,0.6454551,0.35454488
Realism/john-singer-sargent_the-earl-of-wemyss-and-march-1909.jpg,john singer sargent,0.49872348,0.5012765
Realism/ilya-repin_portrait-of-l-n-yakovleva-1888.jpg,ilya repin,0.5296165,0.47038352
Realism/ivan-kramskoy_portrait-of-dmitry-vasilyevich-grigorovich-1876.jpg,ivan kramskoy,0.5481733,0.4518267
Realism/vasily-perov_journey-of-the-quarterly-family-on-a-pilgrimage-sketch-1868.jpg,vasily perov,0.7111278,0.28887218
Realism/vincent-van-gogh_women-working-in-the-peat-1883.jpg,vincent van gogh,0.5484383,0.4515617
Realism/boris-kustodiev_merchant.jpg,boris kustodiev,0.5005764,0.49942362
Realism/william-merritt-chase_mrs-meigs-at-the-piano-organ.jpg,william merritt chase,0.50041485,0.49958515
Realism/camille-corot_the-tower-in-the-trees-1865.jpg,camille corot,0.5133827,0.48661733
Realism/ilya-repin_the-courtyard-of-petrovsky-palace-1885.jpg,ilya repin,0.66029847,0.33970153
Realism/maxime-lalanne_entr-e-de-bar-ge.jpg,maxime lalanne,0.44852513,0.55147487
Realism/henrique-pousao_a-casa-de-persianas-azuis-1882.jpg,henrique pousao,0.52702045,0.47297955
Realism/vladimir-makovsky_literary-reading-1866.jpg,vladimir makovsky,0.47212332,0.5278767
Realism/pyotr-konchalovsky_still-life-lilac-against-the-green-shutters-1947.jpg,pyotr konchalovsky,0.3267507,0.6732493
Realism/ivan-shishkin_backwoods-1870.jpg,ivan shishkin,0.43250185,0.56749815
Realism/pyotr-konchalovsky_apple-tree-in-bloom-1937.jpg,pyotr konchalovsky,0.44087085,0.5591291
Realism/mykola-yaroshenko_sat-mount-mount-elbrus-1884.jpg,mykola yaroshenko,0.4457428,0.5542572
Realism/eugene-boudin_view-from-the-camaret-heights-1873.jpg,eugene boudin,0.64025277,0.35974723
Realism/vasily-surikov_portrait-of-m-velichkina-nee-baroness-von-klodt-yurgensburg-1914.jpg,vasily surikov,0.54151565,0.45848435
